,uh,error_dl,min_dl,max_dl,error_ac,min_ac,max_ac,error_dev,min_dev,max_dev,error_lstm,min_lstm,max_lstm
62,0.137,0.07386459577785338,0.027777203914008588,0.13572944158464462,1.6131014169535431,1.4016067313168756,1.6971124453518813,1.6633063364240945,1.3645173592509554,1.7955286911772224,0.06630814901245087,0.0018441612640308477,0.29532105945861087
63,0.138,0.05953343736174195,0.04003529276352156,0.07253220042722221,1.4708593191957502,1.4376372977684357,1.4930073334806266,1.4739294344563139,1.4707043921273477,1.4760794626756244,0.1457057136553681,0.11222708523959955,0.19592365627902095
64,0.139,0.08333117990343297,0.026950605797610397,0.2690747480934923,1.6675807740707476,1.4751879315863041,1.9606974854209462,1.7273872940647101,1.4817334462776528,2.156187306918598,0.15422653394301708,0.03108073964536342,0.35331807304750157
65,0.14,0.11802340170774077,0.0466215505260983,0.19289803904177816,1.5485674616493792,1.4281945993634924,1.6471262912720663,1.537249088347074,1.3512685788433878,1.6843681365787848,0.1333183787326041,0.04312793936587927,0.26905095938907275
66,0.141,0.09810545936200263,0.01486855151942265,0.18281216646533396,1.5889620849197759,1.4063221040866698,1.688351087982958,1.6397533546682546,1.3224788254346795,1.861442122742145,0.21658317344254757,0.12052960939985172,0.30144275865016507
67,0.142,0.13603929779117277,0.03565101820649562,0.18191500038024241,1.6414751483472072,1.477552372991466,1.8362849183381882,1.6267791852970073,1.4521983926401587,1.8446013387366629,0.17281421264113203,0.06419993995285175,0.28703320475805616
68,0.143,0.09648016265688181,0.049746667287026085,0.17331828648039135,1.610566478816166,1.4640548395626207,1.7148645860527154,1.579523927416655,1.3524022893721803,1.7763060936546813,0.10447755460937222,0.01762293196714788,0.21535659542811464
69,0.144,0.08687340546080961,0.05071904627917426,0.10453018552625942,1.598279137880751,1.462544017435406,1.6645683827494082,1.5822721387132912,1.336392893349346,1.7023527004026595,0.07053519710119727,0.020850533130637398,0.17227046142186747
70,0.145,0.09899490193985268,0.020962918561242855,0.2762197281516612,1.5891581140554705,1.5372608074052871,1.6163223075553204,1.518451810288653,1.238112143238789,1.6950690188877497,0.06274743166981568,0.01593294337533465,0.11480254726586395
71,0.146,0.12241388098694016,0.04237267501002539,0.1518602898478445,1.6265365076059721,1.4614951596313897,1.7634118869558477,1.7448143633160624,1.4007117100316775,2.0896598936380255,0.1151683906018937,0.020248173068169683,0.21287268701517065
72,0.147,0.065929816748339,0.003963183691430891,0.13735651215455286,1.5104408765305286,1.3171972775909195,1.6470948687442895,1.560844434692164,1.3630031821256174,1.7920585010610417,0.11102186929987902,0.012747107523073328,0.30066297762289423
73,0.148,0.12080221097232378,0.058392339056148074,0.2648524617108226,1.448638105729602,1.0097178476229516,1.6291727550777748,1.456705055840077,1.069690326270642,1.6962023957627534,0.15856493975439542,0.10067905828623007,0.29439671295517034
74,0.149,0.1493894938447653,0.005468274533504662,0.30701638862775593,1.5272396344972983,1.3885921911376573,1.6578991483477827,1.5831457874129449,1.3238102164123693,1.8244682142294935,0.21234943288608985,0.14322893147962185,0.29568723650193135
75,0.15,0.07985313492626633,0.00012787817558533208,0.1861328169355297,1.3827573707753846,0.7308102012777367,1.6419490639043988,1.5468119488652108,1.1917982287338498,1.7296190173409804,0.1813183413076563,0.1297714576309818,0.2732590239935532
