,kh,error_dl,min_dl,max_dl,error_ac,min_ac,max_ac,error_dev,min_dev,max_dev,error_lstm,min_lstm,max_lstm
45,0.069,0.10719209333779803,0.03886970857836494,0.23668753565609393,1.54322736733632,1.280719574400941,1.9001252243229514,1.4403157457713527,0.8537152188515079,1.8219570203126378,0.18397228450494557,0.05998766301159204,0.4416836528195804
46,0.07,0.08183601556072854,0.02041533836888442,0.20166279343804977,1.765317978628174,1.4512656733923814,2.0520894668320904,1.4765518864394094,1.130183394554479,2.052176967314558,0.14783006470011717,0.0009726412471256953,0.44353295265345577
47,0.071,0.0959488319939184,0.014662849447753762,0.23406093661447583,1.6685864057208055,1.3208201136418205,2.045602115482675,1.309268031708713,0.6371106770180175,1.5572631713853133,0.18717066920052639,0.03202125422583267,0.363872272577655
48,0.072,0.08130281145441197,0.020601420343983826,0.14478425025412264,1.6077417875330642,1.0822657379022107,1.9669849458065523,1.5175938536847857,1.3197774071990445,1.7738206621298758,0.18393602838436532,0.0565049643054252,0.3090330347967465
49,0.073,0.09173521049468349,0.00541715992512781,0.20710273840848228,1.781864630546368,1.3152540671170123,2.1108487836927403,1.590541167740782,1.2544706637811007,2.189462861806949,0.2401990442784106,0.042064376294291286,0.6537312705856196
50,0.074,0.11683723865433049,0.006466669152466801,0.22243544141677793,1.6930882926932627,1.315713079093637,2.022135143760312,1.551258920718454,0.8817771512891844,1.922017791333659,0.23834918560522605,0.08553771572803474,0.43975847039131244
51,0.075,0.12051355415213887,0.06454886994659623,0.23443676388558804,1.621067284265955,1.2445587642804752,1.7332722652644508,1.5366811586334113,1.2791251302910058,1.65001656934227,0.21298936461519125,0.13501186979246807,0.42444770959695094
52,0.076,0.03481985976838441,0.028822179588248734,0.04350193382661599,1.5169083667987913,1.4603203204146724,1.5843299485715305,1.462264568294551,1.317381150713922,1.583627797505182,0.16440265015573538,0.028564118822070664,0.3263335261184712
53,0.077,0.08825630371150152,0.04481999024826102,0.1367292866141767,1.6377299392365725,1.6037129837651585,1.6683276724180616,1.2574070916661801,1.0537724931960397,1.5175774128681403,0.16765758766921998,0.10280121801978372,0.25699385517619583
54,0.078,0.09318985223413266,0.009710597827263428,0.17191874822710865,1.6773284051656177,1.374582528640394,2.0095348135285565,1.4843499909815387,0.8945990628684322,1.9032147157990693,0.16546184697152103,0.0031207081597147334,0.3769271934805256
55,0.079,0.08993413626978079,0.01757306222472452,0.1845940796473562,1.6454222611934408,1.3588562612709958,1.8141405670431197,1.6298381456588096,0.8922153575955086,2.2701626812742455,0.15015202382212478,0.05550752745329716,0.18850711128045297
56,0.08,0.054003189211857566,0.014913968033691929,0.1161169322669931,1.7053279427025279,1.4939490284584118,1.8740892607744455,1.537772592589683,1.2916553994215514,1.7618319101847448,0.1888672295577303,0.08266771437827063,0.40362720405799074
57,0.081,0.07212940020696035,0.01871230352972545,0.15534569071902066,1.5449838074658495,1.3958014883793515,1.6218490397082646,1.4820959267785432,1.2921995093594483,1.668898025014554,0.19276547870780547,0.09547276499840873,0.3525897667910787
58,0.082,0.050139420360075515,0.003017746273850609,0.1437826075005948,1.6233760693575787,1.353780061200455,1.8095483067149767,1.652050172239355,1.2946253222437718,2.1364777490489693,0.3021384572393425,0.04678168512885366,0.6148706227403072
59,0.083,0.06416420934435915,0.010385473999131416,0.17098428941568058,1.60807952849671,1.190299929840468,1.8743187966759898,1.5604645759385172,1.1309212880022208,1.7982738305703516,0.21293783359854132,0.0031013252904609845,0.3933967304992476
60,0.084,0.04837764001799946,0.01700714966202176,0.0846737756738185,1.6807759096734183,1.5198070201028797,1.843429959651255,1.501004333008344,1.2651666251170313,1.7133165600195748,0.1561900274031132,0.05220440590452902,0.34293123755796656
61,0.085,0.10861609927188019,0.008198302674739174,0.276333688399675,1.604597928547399,1.214278102902405,1.838837392847293,1.5474258554104767,0.6763466245497154,2.0372808450185156,0.21009164075856102,0.019007404417495394,0.472149602391566
62,0.086,0.07554712749031829,0.012080732258884449,0.1313441372162311,1.6409646293313551,1.5288082788003268,1.7896789963158537,1.5263747671531307,1.3595241404117124,1.7427898878701542,0.13499697517136627,0.011971242500075457,0.2545755580275165
63,0.087,0.06477732416245105,0.00037891170444630495,0.12402120380295285,1.6554773302960082,1.2772804658849706,1.9780456315741994,1.7016865262507865,1.1771844530279942,2.0607295806409756,0.20075550851563942,0.0577969139332566,0.4032127300554512
64,0.088,0.08207259716207962,0.043303286076459,0.1571273277290174,1.5862188643770383,1.4353843847486938,1.7671482135956817,1.5508856599349594,1.2919786864953595,1.9103601848763714,0.1403935911693692,0.0269961660325318,0.27322785894863905
65,0.089,0.09187652001356655,0.004407406111427142,0.1652795464640393,1.62624614803028,1.3899201286399172,1.7817755286075958,1.4629322484322502,1.0389660803946954,1.9583588525177025,0.1616090979218092,0.024039373651837486,0.474965633032422
66,0.09,0.15392853314204272,0.09532490405102056,0.28133113886960953,1.6070057963015936,1.3596669705174147,1.8105552734416226,1.3219971814957427,0.2619315330450247,1.6828368335508412,0.18890059073669863,0.032081423827314944,0.3711372089794314
67,0.091,0.09820310900689803,0.011921068663494079,0.3841520655760436,1.4990398389449526,1.2917824358260392,1.7080159830545307,1.5126652739211173,1.249701869179813,1.7855514876425067,0.1368897530392864,0.01640479695115276,0.3954697660526177
68,0.092,0.0726032101433268,0.012887775477836073,0.13635364032446456,1.5827963122908966,1.3918502789805045,1.7263168182094033,1.5839209337905384,1.1975076717871849,1.9301236336652612,0.22611990223844974,0.061831067768891884,0.3489902182886662
69,0.093,0.14645116480405562,0.14645116480405562,0.14645116480405562,1.6110673745224158,1.6110673745224164,1.6110673745224164,1.3632503559852958,1.3632503559852962,1.3632503559852962,0.1981912954282391,0.19819129542823918,0.19819129542823918
70,0.094,0.09378586808940956,0.03567650635615565,0.12249338867017566,1.6037179850475256,1.4232296767096695,1.8163046600258763,1.587822989964723,1.3048093834208376,1.9367749909013026,0.10625125088256195,0.0008708074402958827,0.19562255666909376
71,0.095,0.09147789369689105,0.032465195680893406,0.12036566358594879,1.441860920660194,1.4331813777726057,1.4545765124887715,1.574913738032537,1.336721299401807,1.7998205128771623,0.1374090364854297,0.012016966319072044,0.3173165672334334
72,0.096,0.07132048106718297,0.024895389365366123,0.15246542580857783,1.4447929926580305,1.2882297481579061,1.6698957935798329,1.4434643782711523,1.193157695454746,1.5764647400618825,0.20390817673368403,0.012820039747944347,0.4122867018716728
73,0.097,0.07212254361470868,0.044045021997084946,0.1108092506317235,1.627580459877494,1.3813271258649098,1.7923448278340302,1.3670908212321615,0.9090963882701216,1.7626994027326286,0.2490438710630642,0.08105709328524323,0.4195382942000857
74,0.098,0.04803473166921377,0.007070742119807537,0.0781307239912265,1.628386322907682,1.6201409404736566,1.6396092045539934,1.6029634729348907,1.4602717719462783,1.7077981920285643,0.17079257777290127,0.14004008169680737,0.19338624835941925
75,0.099,0.05123496568807243,0.000726473560536655,0.09603241294676408,1.6879874729721582,1.476555288075876,1.8356666227946155,1.5656969996405872,1.4181288797352474,1.7132664720132988,0.16587401919481537,0.05897294828732649,0.22880864176649296
76,0.1,0.10778932831510163,0.014195056950175157,0.16046863742754974,1.5774697015269652,1.3047860677401029,1.8698529505513208,1.4551703310409732,0.8226028081181715,1.7073080230074102,0.24421453542258437,0.04391352080747949,0.41265657039917913
77,0.101,0.10171404715244345,0.05002547616793984,0.21329927378014643,1.5855225625342413,1.4065498298333048,1.7733182595152068,1.4952859100071603,1.1609692906554343,1.6528432415550227,0.16542238844610166,0.026091487134865653,0.328810500653321
78,0.102,0.1384710425557459,0.024658181186682362,0.21438780990873701,1.4828305583766719,1.294693612914628,1.7634260735336884,1.3928369343168039,1.3052841538711748,1.4650131356243261,0.15147743888023402,0.010908583691323864,0.3949381325832612
79,0.103,0.058841857920079184,0.021407096993734803,0.08654669850747623,1.7175873457035515,1.6996841044487,1.7354233046810803,1.6709850357939489,1.621963298976857,1.7098379683992315,0.08345185192305321,0.04560682111160843,0.13510994040970936
80,0.104,0.10760404787784181,0.04123135516054313,0.18222163089537805,1.4528965505844726,1.3826935788206265,1.5678661141247927,1.4176133470182553,1.0921052620113723,1.6566453821554221,0.20181264452345107,0.009631197936292588,0.3402022028655601
