,ah,error_dl,min_dl,max_dl,error_ac,min_ac,max_ac,error_dev,min_dev,max_dev,error_lstm,min_lstm,max_lstm
333,1.489,0.13095127014648997,0.13095127014648997,0.13095127014648997,2.6984331635789967,2.6984331635789967,2.6984331635789967,1.8084923778807123,1.8084923778807123,1.8084923778807123,0.0648647878556184,0.0648647878556184,0.0648647878556184
334,1.49,0.03817547219711623,0.038175472197116235,0.038175472197116235,0.8845600694682494,0.8845600694682493,0.8845600694682493,0.8255108117986362,0.8255108117986361,0.8255108117986361,0.018334383564506715,0.01833438356450672,0.01833438356450672
335,1.499,0.21972263395428393,0.21972263395428393,0.21972263395428393,1.6972692383947645,1.6972692383947647,1.6972692383947647,2.507596206315809,2.507596206315809,2.507596206315809,0.6885543674838956,0.6885543674838956,0.6885543674838956
336,1.504,0.009362942502040957,0.009362942502040957,0.009362942502040957,0.6151254018034699,0.6151254018034699,0.6151254018034699,1.4244267429951785,1.424426742995178,1.424426742995178,0.17302383489829584,0.17302383489829581,0.17302383489829581
337,1.529,0.277439544767892,0.27743954476789195,0.27743954476789195,0.5099043095538113,0.5099043095538113,0.5099043095538113,0.8834083828400228,0.8834083828400228,0.8834083828400228,0.2374832090459535,0.23748320904595352,0.23748320904595352
338,1.535,0.04352533404150599,0.043525334041505985,0.043525334041505985,0.5374720735609188,0.5374720735609189,0.5374720735609189,0.9686744324406783,0.9686744324406782,0.9686744324406782,0.280324614124943,0.2803246141249429,0.2803246141249429
339,1.542,0.048008571875935026,0.048008571875935,0.048008571875935,0.0905440207507769,0.09054402075077685,0.09054402075077685,1.9870478690529572,1.9870478690529567,1.9870478690529567,0.0617389271911233,0.0617389271911233,0.0617389271911233
340,1.545,0.09409919979965542,0.09409919979965542,0.09409919979965542,0.7891376109009499,0.7891376109009497,0.7891376109009497,1.11171277853699,1.11171277853699,1.11171277853699,0.21793286459081251,0.21793286459081251,0.21793286459081251
341,1.548,0.16208432289475358,0.16208432289475355,0.16208432289475355,1.489786522912838,1.489786522912838,1.489786522912838,1.0562021504086088,1.0562021504086088,1.0562021504086088,0.12049982455870847,0.12049982455870849,0.12049982455870849
342,1.559,0.09589248951450406,0.09589248951450412,0.09589248951450412,1.963152037972069,1.9631520379720697,1.9631520379720697,1.5732418844320368,1.573241884432037,1.573241884432037,0.726569637531988,0.7265696375319881,0.7265696375319881
343,1.563,0.07075376130020682,0.02748973890900706,0.11401778369140655,0.8436031841923846,0.7169847488768082,0.970221619507961,0.4605698959536755,0.32270610298139396,0.598433688925957,0.19154930410092996,0.09525203662109297,0.287846571580767
344,1.564,0.022599241816190357,0.022599241816190344,0.022599241816190344,1.1389388533071412,1.1389388533071414,1.1389388533071414,2.3841035184620964,2.3841035184620964,2.3841035184620964,0.6951539531429224,0.6951539531429227,0.6951539531429227
345,1.566,0.015882321152079906,0.015882321152079906,0.015882321152079906,2.165775188689958,2.165775188689958,2.165775188689958,0.1212489967791854,0.12124899677918538,0.12124899677918538,0.5425542520940697,0.5425542520940697,0.5425542520940697
